School_Name,School_Grade,Overall_ACH_Grade,Read_Ach_Grade,Math_Ach_Grade,Write_Ach_Grade,Sci_Ach_Grade,Overall_Weighted_Growth_Grade,Read_Growth_Grade,Math_Growth_Grade,Write_Growth_Grade,Enrol_TOT,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,PCT_FREE_MEAL,PCT_Single_Family,PCT_More_than_INCOME_60000,EDU_Population35to44years_Bachelorsdegreeorhigher,EDU_Population45to64years_Bachelorsdegreeorhigher
'LAUREL ELEMENTARY SCHOOL',6,5,6,3,5,6,6,12,7,6,439,0.002278,0.018223,0.025057,0.396355,0.519362,0,0.038724,0.6781,0.242521,0.613002,0.41,0.462
'LESHER MIDDLE SCHOOL',7,9,7,9,9,9,6,5,8,6,693,0.005772,0.040404,0.015873,0.2886,0.627706,0,0.021645,0.4113,0.242521,0.613002,0.41,0.462
'LIBERTY COMMON CHARTER SCHOOL',12,13,13,12,13,12,11,7,12,10,933,0.003215,0.072883,0.007503,0.052519,0.833869,0,0.030011,0.0589,0.143127,0.680198,0.621,0.538
'LIBERTY COMMON CHARTER SCHOOL',12,13,13,13,13,13,12,9,12,12,933,0.003215,0.072883,0.007503,0.052519,0.833869,0,0.030011,0.0589,0.143127,0.680198,0.621,0.538
'LIBERTY COMMON CHARTER SCHOOL',13,13,13,13,13,13,12,12,12,9,933,0.003215,0.072883,0.007503,0.052519,0.833869,0,0.030011,0.0589,0.143127,0.680198,0.621,0.538
'LINCOLN MIDDLE SCHOOL',5,6,5,6,5,6,5,5,5,5,506,0.011858,0.019763,0.017787,0.460474,0.470356,0,0.019763,0.6957,0.307955,0.50945,0.486,0.492
'LINTON ELEMENTARY SCHOOL',6,6,6,6,6,6,6,7,6,6,470,0.008511,0.021277,0.008511,0.382979,0.559574,0,0.019149,0.467,0.143127,0.680198,0.621,0.538
'LOPEZ ELEMENTARY SCHOOL',9,9,9,9,9,6,9,9,7,9,382,0.002618,0.018325,0.02356,0.151832,0.735602,0,0.068063,0.3927,0.201503,0.621963,0.527,0.5
'MCGRAW ELEMENTARY SCHOOL',12,10,10,10,10,10,10,9,8,10,493,0.004057,0.026369,0.008114,0.075051,0.853955,0,0.032454,0.1438,0.201503,0.621963,0.527,0.5
'ODEA ELEMENTARY SCHOOL',12,8,7,6,8,10,12,12,12,9,413,0.002421,0.029056,0.03632,0.208232,0.690073,0,0.033898,0.5079,0.143127,0.680198,0.621,0.538
'OLANDER ELEMENTARY SCHOOL',6,6,6,6,6,7,5,6,5,5,449,0,0.026726,0.006682,0.193764,0.76392,0.002227,0.006682,0.3652,0.201503,0.621963,0.527,0.5
'POLARIS EXPEDITIONARY LEARNING SCHOOL',7,8,7,7,8,10,7,7,6,9,262,0.003817,0.007634,0.007634,0.072519,0.877863,0,0.030534,0.2977,0.307955,0.50945,0.486,0.492
'POLARIS EXPEDITIONARY LEARNING SCHOOL',6,6,6,6,6,6,5,3,2,9,262,0.003817,0.007634,0.007634,0.072519,0.877863,0,0.030534,0.2977,0.307955,0.50945,0.486,0.492
'POUDRE HIGH SCHOOL',6,8,6,9,8,7,4,6,2,5,1804,0.007206,0.036585,0.011641,0.217849,0.703991,0,0.022727,0.3553,0.307955,0.50945,0.486,0.492
'PRESTON MIDDLE SCHOOL',10,12,12,12,11,10,8,6,9,6,892,0,0.023543,0.012332,0.085202,0.848655,0.002242,0.028027,0.167,0.147852,0.685387,0.644,0.595
'PUTNAM ELEMENTARY SCHOOL',6,5,5,5,6,6,6,6,8,6,389,0.010283,0.002571,0.012853,0.583548,0.359897,0,0.030848,0.8464,0.307955,0.50945,0.486,0.492
'RICE ELEMENTARY SCHOOL',9,8,6,7,9,8,8,8,6,9,424,0.004717,0,0.007075,0.139151,0.834906,0.002358,0.011792,0.3539,0.159178,0.669398,0.158,0.366
'RIDGEVIEW CLASSICAL CHARTER SCHOOLS',6,6,9,6,6,6,4,1,6,6,788,0.003807,0.048223,0.005076,0.119289,0.746193,0.003807,0.073604,0.1865,0.143127,0.680198,0.621,0.538
'RIDGEVIEW CLASSICAL CHARTER SCHOOLS',11,12,12,9,12,11,9,9,8,10,788,0.003807,0.048223,0.005076,0.119289,0.746193,0.003807,0.073604,0.1865,0.143127,0.680198,0.621,0.538
'RIDGEVIEW CLASSICAL CHARTER SCHOOLS',12,13,12,12,13,12,9,9,10,6,788,0.003807,0.048223,0.005076,0.119289,0.746193,0.003807,0.073604,0.1865,0.143127,0.680198,0.621,0.538
'RIFFENBURGH ELEMENTARY SCHOOL',9,9,9,9,9,8,9,10,7,9,395,0,0.022785,0.007595,0.192405,0.721519,0,0.055696,0.3726,0.143127,0.680198,0.621,0.538
'ROCKY MOUNTAIN HIGH SCHOOL',6,9,8,9,9,9,6,6,6,7,1996,0.006513,0.022545,0.016032,0.140281,0.783066,0.001503,0.03006,0.2821,0.201503,0.621963,0.527,0.5
'SHEPARDSON ELEMENTARY SCHOOL',9,8,7,7,7,9,9,7,9,11,373,0.002681,0.024129,0.053619,0.115282,0.774799,0,0.029491,0.2356,0.143127,0.680198,0.621,0.538
'TAVELLI ELEMENTARY SCHOOL',6,7,6,7,8,9,6,6,5,6,551,0.00726,0.001815,0.012704,0.275862,0.671506,0.001815,0.029038,0.4481,0.242521,0.613002,0.41,0.462
'TIMNATH ELEMENTARY SCHOOL',9,7,7,7,7,7,9,10,8,9,318,0.009434,0.009434,0.003145,0.27673,0.679245,0.006289,0.015723,0.4172,0.06993,0.771689,0.493,0.354
'TRAUT CORE ELEMENTARY SCHOOL',13,13,13,13,13,13,12,11,11,13,477,0,0.174004,0.010482,0.037736,0.744235,0,0.033543,0.0728,0.147852,0.685387,0.644,0.595
'WEBBER MIDDLE SCHOOL',7,9,9,9,9,9,6,6,6,6,763,0.006553,0.027523,0.011796,0.131062,0.785059,0.001311,0.036697,0.2818,0.201503,0.621963,0.527,0.5
'WELLINGTON MIDDLE SCHOOL',9,7,7,8,6,8,9,7,9,7,385,0.012987,0.007792,0.015584,0.218182,0.72987,0,0.015584,0.4442,0.159178,0.669398,0.158,0.366
'WERNER ELEMENTARY SCHOOL',12,12,12,11,12,10,12,12,10,12,561,0,0.053476,0.001783,0.049911,0.84492,0.001783,0.048128,0.1194,0.143127,0.680198,0.621,0.538
'ZACH ELEMENTARY SCHOOL',13,13,12,12,13,13,12,10,9,12,609,0,0.054187,0.004926,0.031199,0.888342,0,0.021346,0.0328,0.147852,0.685387,0.644,0.595
'PRAIRIE ELEMENTARY SCHOOL',6,9,9,9,9,9,5,3,5,6,95,0,0,0.010526,0.136842,0.831579,0,0.021053,0.3059,0.149425,0.347222,0,0.143
'PRAIRIE JUNIOR-SENIOR HIGH SCHOOL',7,9,9,9,8,7,6,7,6,6,76,0,0,0.052632,0.078947,0.855263,0,0.013158,0.3026,0.149425,0.347222,0,0.143
'PRIMERO ELEMENTARY SCHOOL',6,6,6,6,6,6.718607,6,6,6,6,103,0,0,0,0.466019,0.533981,0,0,0.3837,0.227848,0.492857,0,0.217
'PRIMERO JUNIOR-SENIOR HIGH SCHOOL',3,5,6,5,6,4,3,2,5,3,86,0,0.011628,0,0.372093,0.616279,0,0,0.3837,0.227848,0.492857,0,0.217
'PRIMERO JUNIOR-SENIOR HIGH SCHOOL',5,6,6,5,6,6,3,5,3,5,86,0,0.011628,0,0.372093,0.616279,0,0,0.3837,0.227848,0.492857,0,0.217
'PRITCHETT MIDDLE SCHOOL',2,6,5,6,6,6,2,3,3,1,17,0,0,0,0.117647,0.823529,0,0.058824,0.4706,0.088235,0.211538,0.105,0.043
'BELMONT ELEMENTARY SCHOOL',6,7,8,8,8,6,6,3,6,6,494,0.004049,0.01417,0.016194,0.623482,0.325911,0,0.016194,0.6115,0.496451,0.313829,0.146,0.191
'BENJAMIN FRANKLIN ELEMENTARY SCHOOL',1,6,6,6,6,5,1,1,1,1,464,0.015086,0.012931,0.025862,0.734914,0.206897,0,0.00431,0.7367,0.496451,0.313829,0.146,0.191
'BESSEMER ELEMENTARY SCHOOL',1,1,3,1,3,1,3,2,1,5,439,0.009112,0,0.020501,0.838269,0.127563,0,0.004556,0.906,0.560332,0.258217,0.172,0.178
'BESSEMER ELEMENTARY SCHOOL',6,3,3,1,3,1,8,12,5,7,439,0.009112,0,0.020501,0.838269,0.127563,0,0.004556,0.906,0.560332,0.258217,0.172,0.178
'BEULAH HEIGHTS ELEMENTARY SCHOOL',6,6,6,6,6,6,6,6,9,5,295,0.016949,0.00339,0.016949,0.708475,0.254237,0,0,0.7273,0.258985,0.498819,0.274,0.275
'BRADFORD ELEMENTARY SCHOOL',3,5,6,6,3,3,3,1,5,1,357,0.005602,0,0.019608,0.812325,0.151261,0.005602,0.005602,0.8746,0.496451,0.313829,0.146,0.191
'CARLILE ELEMENTARY SCHOOL',3,6,6,6,6,6,2,3,5,2,324,0.003086,0,0.021605,0.679012,0.283951,0.006173,0.006173,0.7292,0.560332,0.258217,0.172,0.178
'CENTENNIAL HIGH SCHOOL',5,6,6,6,6,6,6,6,6,6,74,0.013514,0,0,0.945946,0.040541,0,0,0.8108,0.649606,0.111782,0.047,0.193
'CENTRAL HIGH SCHOOL',5,4,5,1,5,2,6,6,1,7,1572,0.019084,0.006997,0.010178,0.258906,0.681934,0.001272,0.021628,0.4606,0.261089,0.523822,0.205,0.169
'CESAR CHAVEZ ACADEMY',3,6,6,6,6,6,2,2,5,2,923,0.00325,0.002167,0.014085,0.839653,0.12351,0.002167,0.015168,0.7205,0.601287,0.260927,0.132,0.195
'CESAR CHAVEZ ACADEMY',6,6,6,3,6,5,5,6,2,6,923,0.00325,0.002167,0.014085,0.839653,0.12351,0.002167,0.015168,0.7205,0.601287,0.260927,0.132,0.195
'COLUMBIAN ELEMENTARY SCHOOL',3,5,6,6,5,1,4,3,5,5,308,0.016234,0.003247,0.012987,0.918831,0.048701,0,0,0.9389,0.412602,0.535813,0.522,0.352
'CORWIN INTERNATIONAL MAGNET SCHOOL',9,9,9,9,11,7,6,6,6,9,645,0.00155,0.021705,0.010853,0.55814,0.378295,0.003101,0.026357,0.4543,0.560332,0.258217,0.172,0.178
'CORWIN INTERNATIONAL MAGNET SCHOOL',7,9,12,7,12,6,5,6,2,6,645,0.00155,0.021705,0.010853,0.55814,0.378295,0.003101,0.026357,0.4543,0.560332,0.258217,0.172,0.178
'EAST HIGH SCHOOL',3,5,5,3,5,5,1,3,1,2,2313,0.006917,0.023346,0.263727,0.217034,0.436662,0.001729,0.050584,0.3545,0.237049,0.759071,0.754,0.667
'EVA R BACA ELEMENTARY SCHOOL',5,5,6,5,4,5,4,3,6,6,219,0,0,0.004566,0.917808,0.077626,0,0,0.9015,0.496451,0.313829,0.146,0.191
'FREED MIDDLE SCHOOL',1,3,3,2,2,3,1,1,1,1,348,0.002874,0.002874,0.031609,0.637931,0.318966,0.002874,0.002874,0.7787,0.601287,0.260927,0.132,0.195
'GOODNIGHT ELEMENTARY SCHOOL',7,7,7,7,7,6,6,6,6,6,653,0.012251,0.02144,0.027565,0.542113,0.381317,0.003063,0.012251,0.5781,0.258985,0.498819,0.274,0.275
'GOODNIGHT ELEMENTARY SCHOOL',11,10,10,12,9,7,9,9,8,9,653,0.012251,0.02144,0.027565,0.542113,0.381317,0.003063,0.012251,0.5781,0.258985,0.498819,0.274,0.275
'HAAFF ELEMENTARY SCHOOL',3,6,6,6,6,6,2,3,2,3,329,0.00304,0.018237,0.015198,0.638298,0.294833,0,0.030395,0.6581,0.496451,0.313829,0.146,0.191
'HERITAGE ELEMENTARY SCHOOL',12,9,9,9,10,6,12,13,9,9,364,0.010989,0.167582,0.035714,0.107143,0.648352,0,0.03022,0.0983,0.158845,0.798367,0.687,0.727
'HIGHLAND PARK ELEMENTARY SCHOOL',7,6,6,7,6,5,8,7,6,9,475,0,0.012632,0.025263,0.690526,0.263158,0,0.008421,0.6393,0.258985,0.498819,0.274,0.275
'IRVING ELEMENTARY SCHOOL',1,3,4,1,3,1,1,1,1,1,306,0.019608,0.006536,0.035948,0.751634,0.176471,0.003268,0.006536,0.8873,0.601287,0.260927,0.132,0.195
'JAMES H RISLEY MIDDLE SCHOOL',1,1,2,1,1,3,1,2,1,2,374,0.005348,0,0.018717,0.863636,0.106952,0,0.005348,0.9011,0.496451,0.313829,0.146,0.191
'LEMUEL PITTS MIDDLE SCHOOL',1,2,3,1,2,3,1,1,1,1,443,0.002257,0.002257,0.031603,0.717833,0.232506,0,0.013544,0.8104,0.258985,0.498819,0.274,0.275
'MINNEQUA ELEMENTARY SCHOOL',2,6,6,6,5,5,2,1,3,2,371,0.008086,0,0.026954,0.746631,0.191375,0,0.026954,0.8939,0.560332,0.258217,0.172,0.178
'MORTON ELEMENTARY SCHOOL',6,6,6,7,6,6,6,5,6,6,424,0.002358,0.009434,0.018868,0.57783,0.363208,0.002358,0.025943,0.7302,0.601287,0.260927,0.132,0.195
'PARK VIEW ELEMENTARY SCHOOL',6,5,6,5,6,5,7,6,6,6,423,0.002364,0.002364,0.014184,0.827423,0.144208,0,0.009456,0.9342,0.496451,0.313829,0.146,0.191
'PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES',7,6,6,6,6,9,8,10,6,9,430,0.011628,0.002326,0.016279,0.597674,0.35814,0,0.013953,0.514,0.560332,0.258217,0.172,0.178
'PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES',6,6,6,6,6,6,6,6,5,6,430,0.011628,0.002326,0.016279,0.597674,0.35814,0,0.013953,0.514,0.560332,0.258217,0.172,0.178
'RONCALLI MIDDLE SCHOOL',1,4,4,4,4,3,1,1,1,1,646,0.006192,0.003096,0.032508,0.71517,0.236842,0,0.006192,0.709,0.258985,0.498819,0.274,0.275
'SOMERLID ELEMENTARY SCHOOL',5,6,6,6,5,5,3,3,5,1,412,0.007282,0,0.026699,0.609223,0.339806,0,0.01699,0.7887,0.601287,0.260927,0.132,0.195
'SOUTH HIGH SCHOOL',5,6,6,5,6,5,3,6,1,3,1313,0.00457,0.175933,0.239909,0.323686,0.230769,0.000762,0.024372,0.735,0.226493,0.700401,0.704,0.648
'SOUTH PARK ELEMENTARY SCHOOL',5,6,6,6,6,4,3,6,1,6,312,0.00641,0,0.019231,0.775641,0.195513,0,0.003205,0.7361,0.258985,0.498819,0.274,0.275
'SUNSET PARK ELEMENTARY SCHOOL',6,7,7,8,7,6,3,2,5,5,475,0,0.002105,0.004211,0.555789,0.431579,0,0.006316,0.512,0.258985,0.498819,0.274,0.275
'W H HEATON MIDDLE SCHOOL',6,6,6,6,6,6,5,6,6,5,706,0.004249,0.007082,0.014164,0.68272,0.287535,0.001416,0.002833,0.6941,0.496451,0.313829,0.146,0.191
'AVONDALE ELEMENTARY SCHOOL',5,6,6,6,5,6,5,3,5,6,222,0.009009,0,0.004505,0.666667,0.306306,0,0.013514,0.8358,0.052632,0.361186,0.012,0.081
'BEULAH ELEMENTARY SCHOOL',6,7,8,8,6,6,5,3,5,5,92,0,0,0,0.141304,0.858696,0,0,0.4239,0.121457,0.536657,0.275,0.364
'BEULAH MIDDLE SCHOOL',3,6,6,5,6,6,1,6,1,1,61,0,0,0,0.213115,0.770492,0,0.016393,0.5574,0.121457,0.536657,0.275,0.364
'CEDAR RIDGE ELEMENTARY SCHOOL',10,9,9,9,9,6,11,12,8,9,423,0.004728,0.004728,0.002364,0.210402,0.739953,0,0.037825,0.2045,0.259476,0.62223,0.283,0.292
'CRAVER MIDDLE SCHOOL',5,6,6,6,6,8,3,6,3,3,159,0.037736,0.006289,0.018868,0.119497,0.811321,0,0.006289,0.4906,0.302083,0.35012,0.119,0.247
'DESERT SAGE ELEMENTARY SCHOOL',6,6,6,7,7,6,6,6,5,6,409,0.002445,0.007335,0.01467,0.405868,0.564792,0,0.00489,0.5052,0.259476,0.62223,0.283,0.292
'NORTH MESA ELEMENTARY SCHOOL',6,9,7,9,9,7,6,6,5,6,355,0,0.002817,0.011268,0.391549,0.577465,0,0.016901,0.4924,0.23352,0.518211,0.338,0.184
'PLEASANT VIEW MIDDLE SCHOOL',3,6,6,6,6,6,3,3,6,1,330,0.006061,0,0.00303,0.472727,0.515152,0,0.00303,0.5455,0.23352,0.518211,0.338,0.184
'PRAIRIE WINDS ELEMENTARY SCHOOL',6,7,6,7,6,6,3,5,3,3,363,0.002755,0.019284,0.011019,0.068871,0.881543,0,0.016529,0.0576,0.077583,0.843429,0.653,0.622
'PUEBLO COUNTY HIGH SCHOOL',6,6,6,6,6,6,3,5,5,3,865,0.008092,0.006936,0.003468,0.344509,0.62659,0,0.010405,0.4301,0.23352,0.518211,0.338,0.184
'PUEBLO WEST ELEMENTARY SCHOOL',6,6,6,6,6,6,5,6,5,6,357,0.014006,0.011204,0.042017,0.431373,0.478992,0,0.022409,0.5321,0.259476,0.62223,0.283,0.292
'PUEBLO WEST HIGH SCHOOL',6,6,6,6,6,6,3,5,3,5,1340,0.007463,0.006716,0.023881,0.25,0.707463,0,0.004478,0.3082,0.259476,0.62223,0.283,0.292
'PUEBLO WEST MIDDLE SCHOOL',3,6,6,5,6,6,3,5,2,4,521,0.011516,0.011516,0.028791,0.362764,0.573896,0.001919,0.009597,0.5432,0.259476,0.62223,0.283,0.292
'RYE ELEMENTARY SCHOOL',7,8,6,9,6,9,6,6,6,6,334,0,0.011976,0.005988,0.152695,0.784431,0,0.04491,0.4887,0.085973,0.518584,0.415,0.307
'RYE HIGH SCHOOL',7,7,8,6,9,6,6,6,5,6,228,0,0,0.008772,0.140351,0.824561,0,0.026316,0.3114,0.085973,0.518584,0.415,0.307
'SIERRA VISTA ELEMENTARY SCHOOL',7,7,7,9,6,6,7,6,6,9,529,0.005671,0.013233,0.009452,0.327032,0.612476,0.00189,0.030246,0.3705,0.259476,0.62223,0.283,0.292
'SKY VIEW MIDDLE SCHOOL',6,7,8,7,7,7,6,6,6,6,572,0.006993,0.008741,0.008741,0.281469,0.655594,0,0.038462,0.2762,0.259476,0.62223,0.283,0.292
'SOUTH MESA ELEMENTARY SCHOOL',6,7,6,6,6,9,6,6,5,6,337,0.014837,0.005935,0,0.474777,0.474777,0,0.029674,0.5691,0.23352,0.518211,0.338,0.184
'SOUTHERN COLORADO EARLY COLLEGE',7,7,9,6,6,9,7,10,5,9,153,0.006536,0.006536,0.013072,0.30719,0.653595,0,0.013072,0.2222,0.259476,0.62223,0.283,0.292
'SWALLOWS CHARTER ACADEMY',7,7,6,9,8,6,6,6,5,7,264,0,0.011364,0,0.276515,0.704545,0,0.007576,0.2045,0.259476,0.62223,0.283,0.292
'SWALLOWS CHARTER ACADEMY',6,6,8,6,6,6,5,6,6,5,264,0,0.011364,0,0.276515,0.704545,0,0.007576,0.2045,0.259476,0.62223,0.283,0.292
'THE CONNECT CHARTER SCHOOL',9,12,12,12,12,12,6,6,6,6,263,0.007605,0.022814,0.003802,0.372624,0.570342,0.003802,0.019011,0.0494,0.601287,0.260927,0.132,0.195
'VINELAND ELEMENTARY SCHOOL',6,6,6,7,6,6,5,6,4,6,265,0.011321,0.003774,0.007547,0.267925,0.69434,0,0.015094,0.5917,0.23352,0.518211,0.338,0.184
'VINELAND MIDDLE SCHOOL',6,6,6,6,6,6,7,6,9,6,259,0,0.003861,0.003861,0.444015,0.53668,0.003861,0.007722,0.6795,0.23352,0.518211,0.338,0.184
'PARKVIEW ELEMENTARY SCHOOL',9,6,6,6,6,6,7,7,9,5,334,0.011976,0.002994,0.002994,0.616766,0.347305,0,0.017964,0.8084,0.33948,0.38716,0.21,0.207
'RANGELY JUNIOR/SENIOR HIGH SCHOOL',6,6,6,6,6,5,6,6,3,7,210,0.004762,0.004762,0.009524,0.109524,0.866667,0.004762,0,0.2476,0.132376,0.77424,0.249,0.245
'RANGELY JUNIOR/SENIOR HIGH SCHOOL',6,6,6,6,6,5,12,12,10,12,210,0.004762,0.004762,0.009524,0.109524,0.866667,0.004762,0,0.2476,0.132376,0.77424,0.249,0.245
'RIDGWAY ELEMENTARY SCHOOL',9,9,9,9,9,10,6,7,6,6,180,0,0,0,0.077778,0.877778,0.005556,0.038889,0.4076,0.084906,0.62454,0.381,0.455
'RIDGWAY HIGH SCHOOL',13,12,12,10,12,12,12,12,10,12,108,0.009259,0.009259,0.009259,0.101852,0.851852,0,0.018519,0.2778,0.084906,0.62454,0.381,0.455
'RIDGWAY MIDDLE SCHOOL',9,9,10,9,9,9,9,7,9,6,78,0,0.025641,0,0.076923,0.820513,0.012821,0.064103,0.3333,0.084906,0.62454,0.381,0.455
'BASALT ELEMENTARY SCHOOL',9,6,6,6,6,6.718607,11,9,9,9,673,0,0.016345,0,0.521545,0.448737,0,0.013373,0.372,0.02892,0.644359,0.486,0.502
'BASALT HIGH SCHOOL',6,6,6,8,6,6,9,6,12,5,389,0,0.023136,0,0.521851,0.424165,0,0.030848,0.3342,0.02892,0.644359,0.486,0.502
'BASALT MIDDLE SCHOOL',10,6,6,6,6,6,12,9,13,10,408,0.002451,0.009804,0,0.551471,0.416667,0,0.019608,0.4289,0.02892,0.644359,0.486,0.502
'BASALT MIDDLE SCHOOL',12,7,6,8,8,7,12,10,10,12,408,0.002451,0.009804,0,0.551471,0.416667,0,0.019608,0.4289,0.02892,0.644359,0.486,0.502
BRIDGES,3,3,2,4,3,5,5,6,2,6,80,0,0,0.025,0.575,0.35,0,0.05,0.3375,0.205949,0.59276,0.433,0.483
'CARBONDALE COMMUNITY CHARTER SCHOOL',8,10,12,8,9,9,3,2,4,6,135,0,0.02963,0,0.162963,0.8,0,0.007407,0.1481,0.205949,0.59276,0.433,0.483
'CARBONDALE COMMUNITY CHARTER SCHOOL',9,10,9,9,10,9,7,1,12,7,135,0,0.02963,0,0.162963,0.8,0,0.007407,0.1481,0.205949,0.59276,0.433,0.483
'CARBONDALE MIDDLE SCHOOL',3,3,3,1,4,5,6,5,6,6,327,0.012232,0.003058,0,0.69419,0.284404,0,0.006116,0.5994,0.205949,0.59276,0.433,0.483
'CARBONDALE MIDDLE SCHOOL',12,5,5,5,6,6,13,13,13,13,327,0.012232,0.003058,0,0.69419,0.284404,0,0.006116,0.5994,0.205949,0.59276,0.433,0.483
'CRYSTAL RIVER ELEMENTARY SCHOOL',4,5,5,5,5,6.718607,6,3,4,3,502,0.007968,0.005976,0.003984,0.619522,0.332669,0,0.02988,0.5704,0.205949,0.59276,0.433,0.483
'GLENWOOD SPRINGS ELEMENTARY SCHOOL',6,6,5,6,6,5,6,6,6,6,549,0,0.001821,0,0.593807,0.397086,0,0.007286,0.4331,0.260237,0.592231,0.292,0.366
'GLENWOOD SPRINGS HIGH SCHOOL',9,8,7,9,7,7,11,9,10,9,819,0.006105,0.006105,0.003663,0.400488,0.562882,0,0.020757,0.1526,0.260237,0.592231,0.292,0.366
'GLENWOOD SPRINGS MIDDLE SCHOOL',6,6,6,6,6,6,7,9,6,8,509,0.003929,0.011788,0.001965,0.459725,0.500982,0.003929,0.017682,0.3084,0.260237,0.592231,0.292,0.366
'ROARING FORK HIGH SCHOOL',6,6,6,6,6,6,10,9,11,10,290,0.003448,0.006897,0.003448,0.606897,0.348276,0.003448,0.027586,0.4414,0.205949,0.59276,0.433,0.483
'SOPRIS ELEMENTARY SCHOOL',5,7,6,7,7,6,3,3,1,5,701,0.00428,0.007133,0,0.459344,0.510699,0,0.018545,0.3824,0.260237,0.592231,0.292,0.366
'JEFFERSON INTERMEDIATE SCHOOL',1,5,5,4,3,5,1,1,1,1,282,0.007092,0.003546,0.003546,0.72695,0.258865,0,0,0.8227,0.379658,0.23775,0.067,0.177
'ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL',3,2,3,1,3,2,5,5,4,6,327,0.003058,0.009174,0.012232,0.681957,0.29052,0,0.003058,0.7615,0.379658,0.23775,0.067,0.177
'ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL',2,3,4,1,3,3,3,6,5,1,327,0.003058,0.009174,0.012232,0.681957,0.29052,0,0.003058,0.7615,0.379658,0.23775,0.067,0.177
'LONGFELLOW ELEMENTARY SCHOOL',12,8,6,9,7,6.718607,12,12,12,9,387,0.01292,0.010336,0,0.167959,0.782946,0,0.02584,0.4522,0.387352,0.46318,0.374,0.358
'SALIDA HIGH SCHOOL',12,9,9,9,9,6,11,12,10,9,283,0.007067,0.007067,0,0.113074,0.844523,0.007067,0.021201,0.3958,0.387352,0.46318,0.374,0.358
'SALIDA MIDDLE SCHOOL',9,9,9,9,9,9,9,9,10,6,335,0,0.008955,0,0.161194,0.808955,0,0.020896,0.4896,0.387352,0.46318,0.374,0.358
'SALIDA MIDDLE SCHOOL',6,6,6,6,6,6,6,6,6,6,335,0,0.008955,0,0.161194,0.808955,0,0.020896,0.4896,0.387352,0.46318,0.374,0.358
'SANFORD ELEMENTARY SCHOOL',7,7,6,8,8,6,5,5,5,5,212,0,0,0,0.273585,0.716981,0,0.009434,0.6968,0.053922,0.490196,0.186,0.125
'SANFORD JUNIOR/SENIOR HIGH SCHOOL',6,6,6,6,6,6,5,6,3,6,142,0,0.014085,0,0.260563,0.704225,0,0.021127,0.5986,0.053922,0.490196,0.186,0.125
'SANFORD JUNIOR/SENIOR HIGH SCHOOL',7,7,6,9,7,9,6,6,8,3,142,0,0.014085,0,0.260563,0.704225,0,0.021127,0.5986,0.053922,0.490196,0.186,0.125
'SANGRE DE CRISTO ELEMENTARY SCHOOL',6,6,6,6,6,4,9,6,6,12,177,0.00565,0,0.00565,0.350282,0.615819,0,0.022599,0.6538,0.666667,0.339286,0,0.18
'SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL',6,6,6,6,6,6,6,7,6,5,133,0.007519,0.007519,0.007519,0.255639,0.684211,0.030075,0.007519,0.5489,0.186441,0.397849,0.303,0.423
'SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL',8,9,9,7,6,12,5,6,5,6,133,0.007519,0.007519,0.007519,0.255639,0.684211,0.030075,0.007519,0.5489,0.186441,0.397849,0.303,0.423
'SARGENT ELEMENTARY SCHOOL',7,6,6,6,6,5,7,6,9,6,265,0.003774,0.003774,0,0.301887,0.675472,0,0.015094,0.4377,0.196479,0.368039,0.192,0.128
'SARGENT JUNIOR HIGH SCHOOL',7,9,8,6,9,12,6,1,5,9,73,0,0.013699,0,0.273973,0.69863,0.013699,0,0.4247,0.196479,0.368039,0.192,0.128
'SARGENT SENIOR HIGH SCHOOL',7,9,10,8,9,8,6,6,6,6,115,0,0.017391,0.008696,0.252174,0.704348,0.008696,0.008696,0.3913,0.196479,0.368039,0.192,0.128
'SHERIDAN ELEMENTARY',5,3,3,3,3,2,6,7,6,6,524.635307,0.008429,0.025491,0.038747,0.31313,0.584178,0.001912,0.028113,0.444057,0.149367,0.814121,0.554,0.416
'SHERIDAN HIGH SCHOOL',2,2,2,3,2,3,6,5,6,6,513,0.015595,0.023392,0.040936,0.74269,0.169591,0,0.007797,0.7096,0.398075,0.529912,0.232,0.209
'SHERIDAN MIDDLE SCHOOL',5,3,3,3,3,1,6,7,3,9,332,0.012048,0.03012,0.033133,0.746988,0.168675,0,0.009036,0.8825,0.149367,0.814121,0.554,0.416
'SIERRA GRANDE ELEMENTARY SCHOOL',4,6,5,6,6,5,3,1,6,1,114,0.008772,0,0.008772,0.780702,0.175439,0,0.026316,0.9298,0.568627,0.271028,0.008,0.303
'SIERRA GRANDE MIDDLE SCHOOL',1,4,4,5,3,6,2,3,2,3,63,0,0,0,0.730159,0.238095,0,0.031746,0.873,0.568627,0.271028,0.008,0.303
'SIERRA GRANDE SENIOR HIGH SCHOOL',6,5,5,5,3,6,6,6,6,5,91,0.010989,0.043956,0,0.758242,0.142857,0,0.043956,0.7363,0.568627,0.271028,0.008,0.303
